group_ID,ecosystem,scoped,package_name,version,artifact_id,total_file,package_size,api_calls,function,threat_type
winrpcexploit_1.3.3.7_tar-gz,pypi,,winrpcexploit,1.3.3.7,tar-gz,7,5.5546875,"['setuptools.command.install.install.run', 'stealenv', 'stealsshkey']",AfterInstall.run,malicious
simple-azure-blob-downloader_0.1.0_py3-none-any-whl,pypi,,simple-azure-blob-downloader,0.1.0,py3-none-any-whl,6,2.208984375,NaN,NaN,benign
pytest-randomly_3.15.0_py3-none-any-whl,pypi,,pytest-randomly,3.15.0,py3-none-any-whl,9,19.10644531,NaN,NaN,benign
pytest-randomly_3.15.0_tar-gz,pypi,,pytest-randomly,3.15.0,tar-gz,18,49.20898438,NaN,NaN,benign
10Cent10_999.0.4_tar-gz,pypi,,10Cent10,999.0.4,tar-gz,8,1.202148438,"['setuptools.command.install.install.run', 'socket.socket', 'socket.socket.connect', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'pty.spawn']",CustomInstall.run,malicious
pyperclip_1.8.2_tar-gz,pypi,,pyperclip,1.8.2,tar-gz,19,71.17675781,NaN,NaN,benign
cycler_0.12.1_py3-none-any-whl,pypi,,cycler,0.12.1,py3-none-any-whl,7,22.08398438,NaN,NaN,benign
cycler_0.12.1_tar-gz,pypi,,cycler,0.12.1,tar-gz,12,27.57128906,NaN,NaN,benign
trustypip_0.0.3_tar-gz,pypi,,trustypip,0.0.3,tar-gz,7,1.356445313,"['setuptools.command.install.install.run', 'format.encode', 'base64.b64encode', 'base64.b64encode.decode', 'os.system']",CustomInstall.run,malicious
pytimeparse2_1.7.1_py3-none-any-whl,pypi,,pytimeparse2,1.7.1,py3-none-any-whl,5,13.89941406,NaN,NaN,benign
pytimeparse2_1.7.1_tar-gz,pypi,,pytimeparse2,1.7.1,tar-gz,13,37.65820313,NaN,NaN,benign
pyjsparser_2.7.1_py2-none-any-whl,pypi,,pyjsparser,2.7.1,py2-none-any-whl,9,130.5703125,NaN,NaN,benign
ahahjesus_0.13_tar-gz,pypi,,ahahjesus,0.13,tar-gz,8,1.780273438,"['socket.gethostname', 'socket.gethostbyname', 'aiohttp.ClientSession', 'discord.Webhook.from_url', 'discord.Webhook.from_url.send', 'foo', 'asyncio.run', 'setuptools.command.install.install.run']",CustomInstallCommand.run,malicious
pyjsparser_2.7.1_tar-gz,pypi,,pyjsparser,2.7.1,tar-gz,12,130.8837891,NaN,NaN,benign
mgzip_0.2.1_tar-gz,pypi,,mgzip,0.2.1,tar-gz,11,35.84277344,NaN,NaN,benign
spark-testing-base_0.11.1_tar-gz,pypi,,spark-testing-base,0.11.1,tar-gz,21,39.70019531,NaN,NaN,benign
1337c_4.4.7_tar-gz,pypi,,1337c,4.4.7,tar-gz,12,2.868164063,"['setuptools.command.install.install.run', 'send']",PostInstallCommand.run,malicious
logicbook_0.2.0_tar-gz,pypi,,logicbook,0.2.0,tar-gz,42,43.94726563,NaN,NaN,benign
azure-storage-nspkg_3.1.0_tar-gz,pypi,,azure-storage-nspkg,3.1.0,tar-gz,13,5.46875,NaN,NaN,benign
azure-storage-nspkg_3.1.0_py2-py3-none-any-whl,pypi,,azure-storage-nspkg,3.1.0,py2-py3-none-any-whl,5,1.864257813,NaN,NaN,benign
free-net-vpn_1.0.4_tar-gz,pypi,,free-net-vpn,1.0.4,tar-gz,7,5.607421875,"['setuptools.command.install.install.run', 'stealenv', 'stealsshkey']",AfterInstall.run,malicious
dj-database-url_2.1.0_tar-gz,pypi,,dj-database-url,2.1.0,tar-gz,14,67.63671875,NaN,NaN,benign
dj-database-url_2.1.0_py3-none-any-whl,pypi,,dj-database-url,2.1.0,py3-none-any-whl,7,19.40332031,NaN,NaN,benign
escapism_1.0.1_py2-py3-none-any-whl,pypi,,escapism,1.0.1,py2-py3-none-any-whl,6,5.326171875,NaN,NaN,benign
python-openssl_0.1_tar-gz,pypi,,python-openssl,0.1,tar-gz,12,12.70800781,"['getpass.getuser', 'socket.gethostname', 'platform.platform', 'platform.system', 'locale.getdefaultlocale', 'platform.system', 's.connect', 's.getsockname', 's.close', 'socket.socket', 'encode', 'vid.encode', 'base64.b64encode', 'urllib.request.urlopen', 'base64.encodestring', 'urllib.urlopen']",checkVersion,malicious
escapism_1.0.1_tar-gz,pypi,,escapism,1.0.1,tar-gz,15,10.7109375,NaN,NaN,benign
us_3.1.1_tar-gz,pypi,,us,3.1.1,tar-gz,19,63.45800781,NaN,NaN,benign
pypdftk_0.5_tar-gz,pypi,,pypdftk,0.5,tar-gz,5,20.26660156,NaN,NaN,benign
maratlib1_0.1_tar-gz,pypi,,maratlib1,0.1,tar-gz,8,1.604492188,"['unichr', 'eval']",l111_cringe_,malicious
lazy-loader_0.3_py3-none-any-whl,pypi,,lazy-loader,0.3,py3-none-any-whl,10,19.56933594,NaN,NaN,benign
lazy-loader_0.3_tar-gz,pypi,,lazy-loader,0.3,tar-gz,18,36.84472656,NaN,NaN,benign
cloudwatch_1.2.1_py3-none-any-whl,pypi,,cloudwatch,1.2.1,py3-none-any-whl,7,13.41699219,NaN,NaN,benign
10Cent11_999.0.4_tar-gz,pypi,,10Cent11,999.0.4,tar-gz,8,1.202148438,"['setuptools.command.install.install.run', 'socket.socket', 'socket.socket.connect', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'socket.socket.fileno', 'os.dup2', 'pty.spawn']",CustomInstall.run,malicious
cloudwatch_1.2.1_tar-gz,pypi,,cloudwatch,1.2.1,tar-gz,13,26.56933594,NaN,NaN,benign
requests-oauth_0.4.1_tar-gz,pypi,,requests-oauth,0.4.1,tar-gz,18,43.203125,NaN,NaN,benign
chevron_0.14.0_py3-none-any-whl,pypi,,chevron,0.14.0,py3-none-any-whl,11,30.34765625,NaN,NaN,benign
pytz3-dev_1.2_tar-gz,pypi,,pytz3-dev,1.2,tar-gz,18,125.0244141,"['sys.path.insert', 'doctest.testmod']",_test,malicious
chevron_0.14.0_tar-gz,pypi,,chevron,0.14.0,tar-gz,15,41.47558594,NaN,NaN,benign
pytest-watch_4.2.0_tar-gz,pypi,,pytest-watch,4.2.0,tar-gz,24,61.69238281,NaN,NaN,benign
mkdocs-section-index_0.3.8_py3-none-any-whl,pypi,,mkdocs-section-index,0.3.8,py3-none-any-whl,9,18.37109375,NaN,NaN,benign
aws-login0tool_0.0.11_tar-gz,pypi,,aws-login0tool,0.0.11,tar-gz,11,3.87109375,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
mkdocs-section-index_0.3.8_tar-gz,pypi,,mkdocs-section-index,0.3.8,tar-gz,22,72.07226563,NaN,NaN,benign
httmock_1.4.0_py3-none-any-whl,pypi,,httmock,1.4.0,py3-none-any-whl,6,11.02050781,NaN,NaN,benign
httmock_1.4.0_tar-gz,pypi,,httmock,1.4.0,tar-gz,12,16.70117188,NaN,NaN,benign
aws-login0tool_0.0.1_tar-gz,pypi,,aws-login0tool,0.0.1,tar-gz,11,3.2578125,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
django-cryptography_1.1_py2-py3-none-any-whl,pypi,,django-cryptography,1.1,py2-py3-none-any-whl,12,27.44433594,NaN,NaN,benign
contractions_0.1.73_py2-py3-none-any-whl,pypi,,contractions,0.1.73,py2-py3-none-any-whl,14,16.48730469,NaN,NaN,benign
singleton-decorator_1.0.0_tar-gz,pypi,,singleton-decorator,1.0.0,tar-gz,10,14.06933594,NaN,NaN,benign
aws-login0tool_0.0.12_tar-gz,pypi,,aws-login0tool,0.0.12,tar-gz,11,3.87109375,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
opencv-contrib-python_4.8.0.74_tar-gz,pypi,,opencv-contrib-python,4.8.0.74,tar-gz,10226,293642.9805,NaN,NaN,benign
prettierfier_1.0.3_py3-none-any-whl,pypi,,prettierfier,1.0.3,py3-none-any-whl,7,10.43261719,NaN,NaN,benign
prettierfier_1.0.3_tar-gz,pypi,,prettierfier,1.0.3,tar-gz,10,16.46777344,NaN,NaN,benign
aws-login0tool_0.0.10_tar-gz,pypi,,aws-login0tool,0.0.10,tar-gz,12,3.987304688,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
ordereddict_1.1_tar-gz,pypi,,ordereddict,1.1,tar-gz,4,5.524414063,NaN,NaN,benign
google-cloud-audit-log_0.2.5_tar-gz,pypi,,google-cloud-audit-log,0.2.5,tar-gz,16,38.32421875,NaN,NaN,benign
google-cloud-audit-log_0.2.5_py2-py3-none-any-whl,pypi,,google-cloud-audit-log,0.2.5,py2-py3-none-any-whl,10,35.26660156,NaN,NaN,benign
aws-login0tool_0.0.3_tar-gz,pypi,,aws-login0tool,0.0.3,tar-gz,12,3.840820313,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
apipkg_3.0.2_py3-none-any-whl,pypi,,apipkg,3.0.2,py3-none-any-whl,11,16.59667969,NaN,NaN,benign
apipkg_3.0.2_tar-gz,pypi,,apipkg,3.0.2,tar-gz,12,20.34765625,NaN,NaN,benign
qiskit_0.44.2_py3-none-any-whl,pypi,,qiskit,0.44.2,py3-none-any-whl,5,19.6328125,NaN,NaN,benign
aws-login0tool_0.0.13_tar-gz,pypi,,aws-login0tool,0.0.13,tar-gz,11,3.854492188,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
qiskit_0.44.2_tar-gz,pypi,,qiskit,0.44.2,tar-gz,11,36.66113281,NaN,NaN,benign
azureml-train_1.53.0_py3-none-any-whl,pypi,,azureml-train,1.53.0,py3-none-any-whl,5,2.686523438,NaN,NaN,benign
j2cli_0.3.10_py2-py3-none-any-whl,pypi,,j2cli,0.3.10,py2-py3-none-any-whl,12,17.94433594,NaN,NaN,benign
aws-login0tool_0.0.7_tar-gz,pypi,,aws-login0tool,0.0.7,tar-gz,12,3.8515625,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
j2cli_0.3.10_tar-gz,pypi,,j2cli,0.3.10,tar-gz,20,30.41992188,NaN,NaN,benign
pyawscron_1.0.6_py3-none-any-whl,pypi,,pyawscron,1.0.6,py3-none-any-whl,10,29.19238281,NaN,NaN,benign
pyawscron_1.0.6_tar-gz,pypi,,pyawscron,1.0.6,tar-gz,16,45.92382813,NaN,NaN,benign
aws-login0tool_0.0.2_tar-gz,pypi,,aws-login0tool,0.0.2,tar-gz,12,3.68359375,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
requests-file_1.5.1_tar-gz,pypi,,requests-file,1.5.1,tar-gz,14,15.85644531,NaN,NaN,benign
requests-file_1.5.1_py2-py3-none-any-whl,pypi,,requests-file,1.5.1,py2-py3-none-any-whl,6,6.365234375,NaN,NaN,benign
acachecontrol_0.3.5_py3-none-any-whl,pypi,,acachecontrol,0.3.5,py3-none-any-whl,10,18.61425781,NaN,NaN,benign
aws-login0tool_0.0.6_tar-gz,pypi,,aws-login0tool,0.0.6,tar-gz,12,3.854492188,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
acachecontrol_0.3.5_tar-gz,pypi,,acachecontrol,0.3.5,tar-gz,17,28.8125,NaN,NaN,benign
pyscrypt_1.6.2_tar-gz,pypi,,pyscrypt,1.6.2,tar-gz,15,90.1328125,NaN,NaN,benign
requests-ntlm3_6.1.3b1_py2-py3-none-any-whl,pypi,,requests-ntlm3,6.1.3b1,py2-py3-none-any-whl,11,31.6875,NaN,NaN,benign
aws-login0tool_0.0.4_tar-gz,pypi,,aws-login0tool,0.0.4,tar-gz,12,3.840820313,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
requests-ntlm3_6.1.3b1_tar-gz,pypi,,requests-ntlm3,6.1.3b1,tar-gz,17,44.29785156,NaN,NaN,benign
mkdocs-autorefs_0.5.0_py3-none-any-whl,pypi,,mkdocs-autorefs,0.5.0,py3-none-any-whl,9,21.81347656,NaN,NaN,benign
mkdocs-autorefs_0.5.0_tar-gz,pypi,,mkdocs-autorefs,0.5.0,tar-gz,19,36.70898438,NaN,NaN,benign
aws-login0tool_0.0.14_tar-gz,pypi,,aws-login0tool,0.0.14,tar-gz,11,3.848632813,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
nvidia-nccl-cu11_2.18.3_py3-none-manylinux1-x86-64-whl,pypi,,nvidia-nccl-cu11,2.18.3,py3-none-manylinux1-x86-64-whl,11,38.77050781,NaN,NaN,benign
records_0.5.3_py2-py3-none-any-whl,pypi,,records,0.5.3,py2-py3-none-any-whl,7,25.58691406,NaN,NaN,benign
records_0.5.3_tar-gz,pypi,,records,0.5.3,tar-gz,15,46.10742188,NaN,NaN,benign
aws-login0tool_0.0.8_tar-gz,pypi,,aws-login0tool,0.0.8,tar-gz,12,3.836914063,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
robotframework-jsonlibrary_0.5_tar-gz,pypi,,robotframework-jsonlibrary,0.5,tar-gz,14,18.43457031,NaN,NaN,benign
python-logging-loki_0.3.1_tar-gz,pypi,,python-logging-loki,0.3.1,tar-gz,13,20.92773438,NaN,NaN,benign
python-logging-loki_0.3.1_py3-none-any-whl,pypi,,python-logging-loki,0.3.1,py3-none-any-whl,9,13.828125,NaN,NaN,benign
aws-login0tool_0.0.5_tar-gz,pypi,,aws-login0tool,0.0.5,tar-gz,12,3.840820313,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
virtualenv-clone_0.5.7_tar-gz,pypi,,virtualenv-clone,0.5.7,tar-gz,13,20.85449219,NaN,NaN,benign
virtualenv-clone_0.5.7_py3-none-any-whl,pypi,,virtualenv-clone,0.5.7,py3-none-any-whl,7,14.98339844,NaN,NaN,benign
flake8-polyfill_1.0.2_tar-gz,pypi,,flake8-polyfill,1.0.2,tar-gz,20,29.44921875,NaN,NaN,benign
aws-login0tool_0.0.9_tar-gz,pypi,,aws-login0tool,0.0.9,tar-gz,12,3.96484375,"['urllib.urlrequest.urlretrieve', 'subprocess.run', 'open', 'read']",global,malicious
flake8-polyfill_1.0.2_py2-py3-none-any-whl,pypi,,flake8-polyfill,1.0.2,py2-py3-none-any-whl,10,14.2734375,NaN,NaN,benign
jsonconversion_0.2.13_tar-gz,pypi,,jsonconversion,0.2.13,tar-gz,23,43.53710938,NaN,NaN,benign
opentelemetry-instrumentation-psycopg2_0.41b0_py3-none-any-whl,pypi,,opentelemetry-instrumentation-psycopg2,0.41b0,py3-none-any-whl,8,23.51269531,NaN,NaN,benign
2022-requests_3.0.0_tar-gz,pypi,,2022-requests,3.0.0,tar-gz,47,412.6708984,"['pytest.main', 'sys.exit']",PyTest.run_tests,malicious
opentelemetry-instrumentation-psycopg2_0.41b0_tar-gz,pypi,,opentelemetry-instrumentation-psycopg2,0.41b0,tar-gz,10,34.20996094,NaN,NaN,benign
localstack-client_2.3_tar-gz,pypi,,localstack-client,2.3,tar-gz,14,31.01855469,NaN,NaN,benign
opentelemetry-instrumentation-redis_0.41b0_py3-none-any-whl,pypi,,opentelemetry-instrumentation-redis,0.41b0,py3-none-any-whl,9,30.078125,NaN,NaN,benign
xss_0.0.8_tar-gz,pypi,,xss,0.0.8,tar-gz,9,2.720703125,"['browser_cookie3.opera', 'requests.post']",opera_logger,malicious
opentelemetry-instrumentation-redis_0.41b0_tar-gz,pypi,,opentelemetry-instrumentation-redis,0.41b0,tar-gz,11,40.25976563,NaN,NaN,benign
magicattr_0.1.6_py2-py3-none-any-whl,pypi,,magicattr,0.1.6,py2-py3-none-any-whl,6,9.993164063,NaN,NaN,benign
webencodings_0.5.1_py2-py3-none-any-whl,pypi,,webencodings,0.5.1,py2-py3-none-any-whl,11,36.12011719,NaN,NaN,benign
xss_0.0.7_tar-gz,pypi,,xss,0.0.7,tar-gz,9,2.743164063,"['browser_cookie3.opera', 'requests.post']",opera_logger,malicious
webencodings_0.5.1_tar-gz,pypi,,webencodings,0.5.1,tar-gz,13,38.43652344,NaN,NaN,benign
aiohttp-socks_0.8.4_py3-none-any-whl,pypi,,aiohttp-socks,0.8.4,py3-none-any-whl,9,24.19335938,NaN,NaN,benign
aiohttp-socks_0.8.4_tar-gz,pypi,,aiohttp-socks,0.8.4,tar-gz,16,30.48144531,NaN,NaN,benign
urlib3_1.21.1_tar-gz,pypi,,urlib3,1.21.1,tar-gz,127,887.8544922,"['listener.accept', 'handle_socks5_negotiation', 'self.assertEqual', 'self.assertTrue', 'handle_socks5_negotiation.send', 'SSLContext', 'SSLContext.load_cert_chain', 'SSLContext.wrap_socket', 'SSLContext.wrap_socket.recv', 'self.assertTrue', 'SSLContext.wrap_socket.sendall', 'SSLContext.wrap_socket.close']",TestSOCKSWithTLS.request_handler,malicious
opencensus-ext-flask_0.8.2_tar-gz,pypi,,opencensus-ext-flask,0.8.2,tar-gz,17,20.421875,NaN,NaN,benign
opencensus-ext-flask_0.8.2_py2-py3-none-any-whl,pypi,,opencensus-ext-flask,0.8.2,py2-py3-none-any-whl,11,13.88476563,NaN,NaN,benign
nanotime_0.5.2_tar-gz,pypi,,nanotime,0.5.2,tar-gz,10,10.38769531,NaN,NaN,benign
humanqueen_0.0.5_tar-gz,pypi,,humanqueen,0.0.5,tar-gz,9,7.553710938,"['threading.Thread.start', 'os.system', 'time.sleep', 'sys.exit']",troll,malicious
install_1.3.5_py3-none-any-whl,pypi,,install,1.3.5,py3-none-any-whl,6,4.78125,NaN,NaN,benign
install_1.3.5_tar-gz,pypi,,install,1.3.5,tar-gz,10,6.487304688,NaN,NaN,benign
thrift-sasl_0.4.3_py2-py3-none-any-whl,pypi,,thrift-sasl,0.4.3,py2-py3-none-any-whl,6,20.35253906,NaN,NaN,benign
humanqueen_0.0.1_tar-gz,pypi,,humanqueen,0.0.1,tar-gz,9,7.551757813,"['threading.Thread.start', 'os.system', 'time.sleep', 'sys.exit']",troll,malicious
thrift-sasl_0.4.3_tar-gz,pypi,,thrift-sasl,0.4.3,tar-gz,10,11.79492188,NaN,NaN,benign
cfgv_3.4.0_py2-py3-none-any-whl,pypi,,cfgv,3.4.0,py2-py3-none-any-whl,6,21.85058594,NaN,NaN,benign
cfgv_3.4.0_tar-gz,pypi,,cfgv,3.4.0,tar-gz,10,38.36328125,NaN,NaN,benign
bingchilling2_1.0_tar-gz,pypi,,bingchilling2,1,tar-gz,7,1.401367188,"['tempfile.NamedTemporaryFile', 'tempfile.NamedTemporaryFile.write', 'tempfile.NamedTemporaryFile.close', 'os.system']",global,malicious
celery-once_3.0.1_tar-gz,pypi,,celery-once,3.0.1,tar-gz,16,52.99316406,NaN,NaN,benign
types-colorama_0.4.15.12_tar-gz,pypi,,types-colorama,0.4.15.12,tar-gz,16,14.53222656,NaN,NaN,benign
types-colorama_0.4.15.12_py3-none-any-whl,pypi,,types-colorama,0.4.15.12,py3-none-any-whl,11,9.9296875,NaN,NaN,benign
easyfuncsys_0.0.2_tar-gz,pypi,,easyfuncsys,0.0.2,tar-gz,8,2.171875,['threading.Thread.start'],init,malicious
lob_4.5.4_tar-gz,pypi,,lob,4.5.4,tar-gz,18,31.24707031,NaN,NaN,benign
pytest-celery_0.0.0_tar-gz,pypi,,pytest-celery,0.0.0,tar-gz,7,5.163085938,NaN,NaN,benign
pytest-celery_0.0.0_py2-py3-none-any-whl,pypi,,pytest-celery,0.0.0,py2-py3-none-any-whl,6,2.794921875,NaN,NaN,benign
easyfuncsys_0.0.1_tar-gz,pypi,,easyfuncsys,0.0.1,tar-gz,8,5.973632813,['threading.Thread.start'],init,malicious
dagster-pagerduty_0.21.3_tar-gz,pypi,,dagster-pagerduty,0.21.3,tar-gz,17,25.54589844,NaN,NaN,benign
dagster-pagerduty_0.21.3_py3-none-any-whl,pypi,,dagster-pagerduty,0.21.3,py3-none-any-whl,9,23.90234375,NaN,NaN,benign
flake8-use-fstring_1.4_tar-gz,pypi,,flake8-use-fstring,1.4,tar-gz,18,16.38085938,NaN,NaN,benign
easyfuncsys_0.0.4_tar-gz,pypi,,easyfuncsys,0.0.4,tar-gz,9,2.147460938,['threading.Thread.start'],init,malicious
html-void-elements_0.1.0_tar-gz,pypi,,html-void-elements,0.1.0,tar-gz,7,40.74121094,NaN,NaN,benign
html-void-elements_0.1.0_py3-none-any-whl,pypi,,html-void-elements,0.1.0,py3-none-any-whl,6,37.96386719,NaN,NaN,benign
mozfile_3.0.0_py2-py3-none-any-whl,pypi,,mozfile,3.0.0,py2-py3-none-any-whl,6,20.14160156,NaN,NaN,benign
easyfuncsys_0.0.3_tar-gz,pypi,,easyfuncsys,0.0.3,tar-gz,8,2.078125,['threading.Thread.start'],init,malicious
mozfile_3.0.0_tar-gz,pypi,,mozfile,3.0.0,tar-gz,11,21.84472656,NaN,NaN,benign
lmrob20_1.0_tar-gz,pypi,,lmrob20,1,tar-gz,19,1801.158203,NaN,NaN,benign
yattag_1.15.1_tar-gz,pypi,,yattag,1.15.1,tar-gz,20,103.9833984,NaN,NaN,benign
aryi_0.1_tar-gz,pypi,,aryi,0.1,tar-gz,10,60.19238281,['__pyarmor__'],global,malicious
discord_2.3.2_py3-none-any-whl,pypi,,discord,2.3.2,py3-none-any-whl,4,0.751953125,NaN,NaN,benign
discord_2.3.2_tar-gz,pypi,,discord,2.3.2,tar-gz,9,1.560546875,NaN,NaN,benign
func-args_0.1.1_py2-py3-none-any-whl,pypi,,func-args,0.1.1,py2-py3-none-any-whl,10,9.198242188,NaN,NaN,benign
noblesse_0.0.1_tar-gz,pypi,,noblesse,0.0.1,tar-gz,10,15.64355469,"['random.randint', 'asciigen']",encrypt,malicious
func-args_0.1.1_tar-gz,pypi,,func-args,0.1.1,tar-gz,21,23.32226563,NaN,NaN,benign
sparkaid_1.0.0_py3-none-any-whl,pypi,,sparkaid,1.0.0,py3-none-any-whl,7,24.10546875,NaN,NaN,benign
sparkaid_1.0.0_tar-gz,pypi,,sparkaid,1.0.0,tar-gz,13,52.02636719,NaN,NaN,benign
noblesse_0.0.2_tar-gz,pypi,,noblesse,0.0.2,tar-gz,10,15.66992188,"['random.randint', 'asciigen']",encrypt,malicious
fastapi-mail_1.4.1_py3-none-any-whl,pypi,,fastapi-mail,1.4.1,py3-none-any-whl,14,40.28027344,NaN,NaN,benign
fastapi-mail_1.4.1_tar-gz,pypi,,fastapi-mail,1.4.1,tar-gz,14,44.26660156,NaN,NaN,benign
azure-cosmosdb-nspkg_2.0.2_tar-gz,pypi,,azure-cosmosdb-nspkg,2.0.2,tar-gz,12,5.859375,NaN,NaN,benign
noblesse_0.0.4_tar-gz,pypi,,noblesse,0.0.4,tar-gz,10,13.69726563,"['random.randint', 'asciigen']",encrypt,malicious
azure-cosmosdb-nspkg_2.0.2_py2-py3-none-any-whl,pypi,,azure-cosmosdb-nspkg,2.0.2,py2-py3-none-any-whl,7,3.497070313,NaN,NaN,benign
nbmake_1.4.6_py3-none-any-whl,pypi,,nbmake,1.4.6,py3-none-any-whl,10,31.8984375,NaN,NaN,benign
nbmake_1.4.6_tar-gz,pypi,,nbmake,1.4.6,tar-gz,9,38.65820313,NaN,NaN,benign
noblesse_0.0.5_tar-gz,pypi,,noblesse,0.0.5,tar-gz,10,13.98632813,"['random.randint', 'asciigen']",encrypt,malicious
pytest-forked_1.6.0_tar-gz,pypi,,pytest-forked,1.6.0,tar-gz,25,29.84765625,NaN,NaN,benign
pytest-forked_1.6.0_py3-none-any-whl,pypi,,pytest-forked,1.6.0,py3-none-any-whl,7,8.740234375,NaN,NaN,benign
pytest-ordering_0.6_tar-gz,pypi,,pytest-ordering,0.6,tar-gz,12,7.205078125,NaN,NaN,benign
noblesse_0.0.6_tar-gz,pypi,,noblesse,0.0.6,tar-gz,10,13.63769531,"['random.randint', 'asciigen']",encrypt,malicious
pytest-ordering_0.6_py2-none-any-whl,pypi,,pytest-ordering,0.6,py2-none-any-whl,9,5.00390625,NaN,NaN,benign
pytest-ordering_0.6_py3-none-any-whl,pypi,,pytest-ordering,0.6,py3-none-any-whl,10,6.979492188,NaN,NaN,benign
globre_0.1.5_tar-gz,pypi,,globre,0.1.5,tar-gz,16,72.83300781,NaN,NaN,benign
noblesse_0.0.3_tar-gz,pypi,,noblesse,0.0.3,tar-gz,10,14.38183594,"['random.randint', 'asciigen']",encrypt,malicious
nest-asyncio_1.5.8_py3-none-any-whl,pypi,,nest-asyncio,1.5.8,py3-none-any-whl,6,12.40625,NaN,NaN,benign
nest-asyncio_1.5.8_tar-gz,pypi,,nest-asyncio,1.5.8,tar-gz,14,20.72949219,NaN,NaN,benign
funcx_2.4.0_py3-none-any-whl,pypi,,funcx,2.4.0,py3-none-any-whl,13,16.47851563,NaN,NaN,benign
mumpy_0.1_tar-gz,pypi,,mumpy,0.1,tar-gz,1,1.185546875,"['socket.gethostname', 's.connect', 's.getsockname', 's.close', 'socket.socket', 'isalnum', 'socket.socket', 'socket.socket.connect', 'socket.socket.send', 'socket.socket.recv']",global,malicious
funcx_2.4.0_tar-gz,pypi,,funcx,2.4.0,tar-gz,19,20.99121094,NaN,NaN,benign
pylogbeat_2.0.1_py2-py3-none-any-whl,pypi,,pylogbeat,2.0.1,py2-py3-none-any-whl,6,27.37011719,NaN,NaN,benign
pylogbeat_2.0.1_tar-gz,pypi,,pylogbeat,2.0.1,tar-gz,11,43.45410156,NaN,NaN,benign
ipboards_999.0.2_tar-gz,pypi,,ipboards,999.0.2,tar-gz,13,5.383789063,"['uuid.uuid1', 'requests.get', 'open', 'open.read', 'getpass.getuser', 'socket.gethostname', 'time.time', 'os.path.abspath', 'os.path.dirname', 'binascii.hexlify', 'binascii.hexlify', 'pd.decode', 'dns.resolver.query']",global,malicious
pkgutil-resolve-name_1.3.10_py3-none-any-whl,pypi,,pkgutil-resolve-name,1.3.10,py3-none-any-whl,5,9.096679688,NaN,NaN,benign
pkgutil-resolve-name_1.3.10_tar-gz,pypi,,pkgutil-resolve-name,1.3.10,tar-gz,7,10.93945313,NaN,NaN,benign
py-dmidecode_0.1.2_py3-none-any-whl,pypi,,py-dmidecode,0.1.2,py3-none-any-whl,7,20.6875,NaN,NaN,benign
suffer_0.1_tar-gz,pypi,,suffer,0.1,tar-gz,13,131.3554688,"['pytransform.pyarmor_runtime', '__pyarmor__']",global,malicious
py-dmidecode_0.1.2_tar-gz,pypi,,py-dmidecode,0.1.2,tar-gz,7,22.13085938,NaN,NaN,benign
msgpack-numpy_0.4.8_tar-gz,pypi,,msgpack-numpy,0.4.8,tar-gz,19,49.36816406,NaN,NaN,benign
msgpack-numpy_0.4.8_py2-py3-none-any-whl,pypi,,msgpack-numpy,0.4.8,py2-py3-none-any-whl,7,19.33300781,NaN,NaN,benign
suffer_0.4_tar-gz,pypi,,suffer,0.4,tar-gz,13,131.1298828,"['pytransform.pyarmor_runtime', '__pyarmor__']",global,malicious
eradicate_2.3.0_py3-none-any-whl,pypi,,eradicate,2.3.0,py3-none-any-whl,6,14.56542969,NaN,NaN,benign
eradicate_2.3.0_tar-gz,pypi,,eradicate,2.3.0,tar-gz,12,39.42382813,NaN,NaN,benign
pypiwin32_223_py3-none-any-whl,pypi,,pypiwin32,223,py3-none-any-whl,6,1.126953125,NaN,NaN,benign
suffer_0.7_tar-gz,pypi,,suffer,0.7,tar-gz,13,129.7480469,"['pytransform.pyarmor_runtime', '__pyarmor__']",global,malicious
pypiwin32_223_tar-gz,pypi,,pypiwin32,223,tar-gz,8,0.778320313,NaN,NaN,benign
sql-metadata_2.9.0_py3-none-any-whl,pypi,,sql-metadata,2.9.0,py3-none-any-whl,11,78.77832031,NaN,NaN,benign
